,id,popularity,explicit,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre
142,39EXZNMxb4RBHlRjnRaOKp,75,False,214258,0.462,0.339,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.106,4,"['j-division', 'korean ost']"
143,2yjlYDiNiQkdxVqTlaSrlX,83,True,170977,0.951,0.878,2,-2.565,1,0.211,0.0509,1.61e-05,0.321,0.923,133.014,4,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']"
144,7xNCacksfUkYXsXuSW4vNF,76,False,152214,0.602,0.642,2,-5.404,0,0.211,0.0131,5.33e-06,0.0668,0.54,175.978,4,['modern indie pop']
145,6Im9k8u9iIzKMrmV7BWtlF,81,True,173710,0.83,0.585,0,-6.476,1,0.094,0.237,0.0,0.248,0.485,109.978,4,"['dance pop', 'pop']"
146,0EAUxlC7jGzCUkRcn9ydLF,48,False,201900,0.638,0.831,3,-3.355,1,0.167,0.118,0.0,0.275,0.686,183.582,4,['k-pop']
147,0pYacDCZuRhcrwGUA5nTBe,74,False,167573,0.676,0.869,1,-1.573,1,0.0423,0.115,0.0,0.132,0.594,120.029,4,['k-pop']
148,5expoVGQPvXuwBBFuNGqBd,77,False,177946,0.599,0.446,10,-6.511,0,0.0833,0.731,0.0,0.105,0.567,179.877,4,[]
149,3Mz7i60GsWWLRyDeAIuCZA,55,False,232653,0.679,0.541,7,-5.132,1,0.0332,0.662,0.0,0.338,0.28,111.784,4,"['k-pop', 'korean r&b']"
150,7tY8crx0ZaIS4yScJcKaiU,42,False,237586,0.255,0.243,11,-11.194,1,0.0384,0.84,2.36e-06,0.187,0.135,89.258,1,"['double drumming', 'indie pop', 'modern rock', 'pop']"
151,15E2P2ToSLNnZvcOEQra6a,44,False,153786,0.284,0.457,0,-9.239,1,0.0382,0.0817,0.0,0.413,0.293,86.88,4,"['baroque pop', 'indie rock', 'modern rock', 'rock']"
152,2mdEsXPu8ZmkHRRtAdC09e,78,False,300683,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,5,"['art pop', 'pop']"
153,6aP62822amG9iAvSIPffBr,48,False,213960,0.502,0.407,0,-6.331,1,0.0279,0.0992,0.0,0.116,0.299,75.945,4,"['dance pop', 'pop']"
154,1LsncpGbo0fAejiSK1TytC,15,False,237390,0.182,0.12,5,-19.81,0,0.0308,0.948,0.227,0.11,0.115,81.788,3,[]
155,0cHNxCSA9s6MFsMtM8zAPq,35,False,253560,0.246,0.417,0,-9.565,1,0.0342,0.124,2.7e-05,0.111,0.151,89.807,4,"['australian indie', 'australian pop']"
156,2oHgXRIrxhnmkADsl5tcHe,42,False,232800,0.422,0.449,0,-9.32,1,0.0703,0.414,0.449,0.144,0.212,94.986,4,"['indonesian r&b', 'pop']"
157,4qyalTRMRH5YuEntvvMvq0,51,False,222706,0.483,0.548,4,-6.291,1,0.0254,0.00471,2.01e-06,0.0997,0.217,79.926,4,['pop']
158,5rwrtdf4pjvaE96LiZ85KB,50,False,192493,0.67,0.544,2,-6.304,1,0.0347,0.496,3.14e-05,0.113,0.38,121.023,4,"['contemporary country', 'country', 'country pop']"
159,0Uon5NsSAkBDx69XYOaQ5P,69,False,177152,0.618,0.37,10,-10.5,1,0.0543,0.883,0.0,0.123,0.433,114.26,4,"['alt z', 'indie pop', 'pop', 'uk pop']"
160,6ET9kf9riLETWs9lePUEAI,68,False,246133,0.555,0.43,2,-9.105,1,0.0295,0.462,0.000191,0.0869,0.274,147.613,4,"['country dawn', 'pop', 'texas country']"
161,7iPlcFvOMOzt6v0QvcAueZ,66,False,314662,0.376,0.473,4,-5.636,1,0.0325,0.00527,0.00162,0.123,0.0398,148.835,4,"['modern alternative rock', 'modern rock', 'pop', 'rock']"
162,7GoorEWShjONZUmCKQbq5H,22,False,202376,0.496,0.43,2,-11.919,1,0.0318,0.579,0.02,0.12,0.141,113.003,4,['ambient folk']
163,2h0ya1V438GDzgzf8eq6tv,34,False,204570,0.367,0.716,2,-7.338,1,0.0417,0.027,0.000132,0.0901,0.0501,147.967,4,[]
164,35b9ljYHjIUSTkgQWHbnt6,50,False,201533,0.646,0.431,5,-6.759,1,0.0477,0.663,0.0,0.117,0.13,133.841,4,['pop rock']
165,4lD7gHKF1e8Y9stQuVezZB,57,False,271466,0.396,0.358,9,-8.294,1,0.0292,0.422,1.71e-05,0.19,0.111,103.807,4,"['dance pop', 'pop']"
166,7IL3UOlcJ6nmcCMwpnlfcA,62,False,236360,0.545,0.458,5,-4.6,0,0.0279,0.367,0.0,0.118,0.164,79.943,4,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
167,2WDffjRjjtxHcHCHkLpB5p,54,True,197497,0.656,0.608,9,-4.998,1,0.0328,0.251,0.0,0.0566,0.246,97.034,3,"['alt z', 'electropop', 'indie poptimism', 'pixie', 'pop', 'post-teen pop', 'social media pop']"
168,1MaqkdFNIKPdpQGDzme5ss,67,False,242840,0.521,0.702,0,-5.189,1,0.0331,0.189,0.0,0.0962,0.25,127.976,4,"['neo mellow', 'neon pop punk', 'pop punk', 'pop rock', 'post-teen pop']"
169,5WjKzP0MY4COScm6VPrLqU,60,False,194933,0.369,0.776,7,-6.188,1,0.0468,0.00474,0.0957,0.0805,0.0924,149.07,4,"['indie pop', 'pop']"
170,1InPL1Qm8qJC3FIIvFruNt,53,False,217440,0.639,0.439,3,-8.809,1,0.0478,0.803,0.000967,0.122,0.274,147.939,4,"['alt z', 'electropop', 'pop']"
171,5qTYe23s98p6z8jkiXxQq5,28,False,291625,0.383,0.419,2,-9.192,1,0.033,0.357,0.815,0.099,0.11,119.831,4,"['fnaf', 'la pop']"
172,2KrOAg6FftbjgSKdd2a4rS,66,False,267106,0.474,0.48,2,-8.894,1,0.0622,0.707,0.000108,0.0903,0.319,170.109,4,['pop']
173,2lsqxC8ycVQreqAGiMDrtT,30,False,211905,0.185,0.244,9,-11.461,0,0.033,0.925,1.78e-05,0.13,0.0636,183.599,3,[]
174,0Vh5clKN9Z0CNi8ItHUQEx,41,False,275453,0.375,0.37,0,-10.138,1,0.0571,0.699,0.00152,0.121,0.0893,108.313,5,['australian pop']
175,4dJRhyh9ap2hooBk4g3vEx,26,False,291360,0.395,0.506,9,-8.076,1,0.04,0.662,1.6e-06,0.104,0.298,74.107,4,[]
176,5v1sPD1lu2wiPzi07tW8zm,57,False,237020,0.453,0.208,11,-11.917,1,0.22,0.585,0.0,0.119,0.218,169.326,4,"['alt z', 'electropop', 'la indie', 'pop']"
177,2uRDhUTXYoEYop4goR3lsa,51,False,233801,0.572,0.354,3,-7.971,1,0.0292,0.914,0.000545,0.134,0.114,116.908,4,"['art pop', 'bubblegrunge', 'indie pop', 'indie rock', 'la indie']"
178,1afyPaWR7uHVrjA7Qx9TjV,10,False,157413,0.447,0.338,10,-10.332,1,0.0884,0.22,1.09e-05,0.358,0.0828,125.099,4,"['alt z', 'dance pop', 'electropop', 'neo-singer-songwriter', 'pop', 'post-teen pop', 'uk pop', 'viral pop']"
179,2AqCyqDUkb4090o1jnbL0N,46,False,261333,0.64,0.691,6,-6.062,0,0.025,0.0185,0.00103,0.0914,0.603,95.002,4,"['folk-pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']"
180,3KliPMvk1EvFZu9cvkj8p1,71,True,247960,0.629,0.824,9,-6.53,1,0.159,0.155,0.000628,0.0651,0.852,128.01,4,"['dance pop', 'pop']"
181,7zcDKECc3YKma2fKErzwey,38,False,233829,0.573,0.95,0,-4.147,1,0.0582,0.0783,0.0,0.158,0.616,179.95,4,"['champeta', 'colombian pop', 'latin pop', 'tropical', 'vallenato']"
182,7hmzQ7lRZV8uUnuO77QCbQ,58,False,247293,0.431,0.408,5,-8.465,1,0.0388,0.71,0.0,0.0972,0.188,145.248,4,"['latin pop', 'rock en espanol', 'spanish pop', 'spanish pop rock']"
183,4LRVWq6tG9RLNowgBF8MUR,40,False,210000,0.817,0.853,4,-5.915,1,0.12,0.00868,0.0,0.35,0.605,126.951,4,['latin house']
184,5VNYS2e1Jsa4vrDCvcOgC0,59,False,167980,0.708,0.766,11,-4.485,1,0.0778,0.061,0.0,0.104,0.462,93.777,4,"['latin pop', 'spanish pop']"
185,3umCRVVIPZ72WnperWxLgL,62,False,207013,0.83,0.869,6,-5.009,1,0.144,0.149,0.00576,0.0538,0.549,96.01,4,"['dominican pop', 'latin pop', 'pop venezolano', 'reggaeton', 'trap latino']"
186,5CLOvp3vpHLX929j3omI0G,55,False,111542,0.796,0.689,4,-4.979,0,0.0536,0.111,1.99e-05,0.33,0.924,112.009,4,[]
187,2QD4C6RRHgRNRAyrfnoeAo,61,False,201000,0.691,0.921,8,-1.702,0,0.0535,0.174,0.0,0.331,0.802,130.072,4,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
188,5yxjCKKXiQTYQwHfurOBzf,58,False,201000,0.799,0.875,9,-3.66,1,0.0404,0.0696,0.0,0.13,0.954,115.033,4,"['colombian pop', 'latin pop', 'latin viral pop', 'tropical']"
189,5iJ96bBKJ3MwKadzYP6R1V,44,False,203933,0.678,0.917,1,-5.748,1,0.186,0.00493,0.015,0.392,0.405,126.016,4,"['dance pop', 'electropop', 'post-teen pop', 'uk pop']"
191,0iOu4s8w3pE9vbpb1SHXsL,55,False,274213,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992,4,"['art pop', 'dance pop', 'pop']"
192,27tNWlhdAryQY04Gb2ZhUI,78,False,223546,0.671,0.771,7,-4.821,0,0.0316,0.00492,7.28e-06,0.354,0.436,90.003,4,"['dance pop', 'pop']"
193,0HPD5WQqrq7wPWR7P7Dw1i,82,False,199693,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,4,"['dance pop', 'pop', 'post-teen pop']"
194,59iNA6gwthoTJ6IgpBGGHW,54,False,212160,0.534,0.749,6,-5.562,0,0.0749,0.0776,1.47e-06,0.0906,0.671,179.975,4,"['australian dance', 'australian pop', 'dance pop', 'pop']"
195,6TsVhM8qIkWN5cJVDIVbbz,82,False,229064,0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-06,0.0976,0.644,94.048,4,"['electro latino', 'latin hip hop', 'reggaeton', 'trap latino']"
196,23WI5V2eD4EyGKxSl7Pyeq,75,False,247493,0.671,0.954,9,-1.87,1,0.13,0.0244,0.0,0.111,0.556,104.114,4,"['electro latino', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']"
197,0RJWhctsc1G1Hg3Ov2th7x,54,False,197026,0.793,0.831,1,-4.861,0,0.0405,0.264,7.03e-06,0.207,0.865,107.645,4,"['colombian pop', 'dance pop', 'latin pop']"
198,2CEgGE6aESpnmtfiZwYlbV,81,False,202613,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,4,"['dance pop', 'pop', 'pop rap']"
199,0LohatbcUXRauoeMlR1jnS,62,True,205640,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.26e-06,0.0241,0.591,125.054,4,"['dance pop', 'hip pop', 'pop', 'queens hip hop', 'rap']"
200,7IPXhMyRWGWZLYaMxAqlb6,45,False,197920,0.72,0.785,4,-4.432,1,0.0836,0.0438,0.0,0.0646,0.945,152.992,4,['latin viral pop']
201,27ZMnz8tBIpELrBgPi3jbs,26,False,483346,0.568,0.837,1,-4.63,0,0.0302,0.00141,0.012,0.102,0.338,132.009,4,"['dance pop', 'pop']"
202,2cRx7vvWzuf4FrYWZBubJk,59,False,269600,0.598,0.583,11,-7.742,1,0.0466,0.128,1.82e-06,0.175,0.808,177.755,4,"['latin pop', 'rock en espanol', 'spanish pop', 'spanish pop rock']"
203,3FkeNbs9Zeiqkr3WkbOiGp,76,False,193805,0.812,0.736,4,-5.421,0,0.0833,0.152,0.00254,0.0914,0.396,91.993,4,"['funk carioca', 'funk pop', 'pagode baiano', 'pop', 'pop nacional']"
204,4vFTcJ34p2EKLvycdFLJ5w,39,False,221746,0.455,0.61,1,-4.128,1,0.0298,0.0177,0.000102,0.0878,0.359,187.924,4,"['colombian pop', 'dance pop', 'latin pop']"
205,0yyZN5ASdrYu0XYWFzfxUu,71,False,183573,0.702,0.84,0,-3.547,1,0.0879,0.0112,0.0,0.119,0.624,101.99,4,"['latin arena pop', 'latin pop', 'mexican pop']"
206,4enwRm8pMU2lOtbnx4hBEU,64,False,207715,0.658,0.776,7,-3.979,1,0.0363,0.00177,3.87e-05,0.0349,0.735,94.009,4,"['pop', 'post-teen pop']"
207,7vWFaMq63AwkFDhS2OAg5u,71,False,307640,0.816,0.813,6,-7.798,0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,4,"['dance pop', 'pop', 'pop rap']"
208,5KGfOdrnPFvqT45NLHSEmT,60,False,174173,0.913,0.704,2,-5.975,1,0.0766,0.0489,0.0,0.0729,0.972,132.017,4,"['colombian pop', 'latin pop', 'latin viral pop', 'tropical']"
209,0bI7K9Becu2dtXK1Q3cZNB,84,True,140500,0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,4,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']"
210,1lclXRkkjJs4dpBgACvMKS,53,False,222857,0.692,0.84,5,-2.937,0,0.0387,0.0947,1.45e-06,0.146,0.43,126.031,4,"['dancefloor dnb', 'edm', 'electro house']"
211,7oEFDtEebqQH4yMfSA1MOM,57,False,160629,0.753,0.635,6,-5.968,1,0.0472,0.0073,0.0104,0.0773,0.802,126.975,4,[]
212,0FdeVYLSgD4ILXjw1w7uwa,37,True,179294,0.352,0.836,1,-3.732,0,0.087,0.000703,0.00963,0.0758,0.136,169.909,4,"['dark clubbing', 'electra']"
213,3esB14YhSb3Cs5iNPdb43X,46,False,115772,0.729,0.479,8,-7.457,0,0.061,0.515,0.841,0.0959,0.301,169.913,3,[]
214,3zm96XNTmVVUSL9LEJsMtW,68,True,177952,0.504,0.706,7,-4.296,0,0.0725,0.132,8.04e-06,0.0657,0.654,176.099,4,[]
215,2lz3zjQ5QCVXiyOzIk02vW,75,False,212926,0.598,0.705,11,-5.462,1,0.0333,0.0826,1.8e-05,0.133,0.104,95.018,4,[]
216,0KCSJzsQVxkloxoT7dyrqV,66,False,90265,0.408,0.875,8,-1.536,1,0.0546,1.68e-05,0.000101,0.264,0.646,144.975,4,"['j-poprock', 'j-rock', 'japanese metalcore', 'japanese screamo']"
217,7vUKip3joY0OJLCEdJVxNu,46,False,308653,0.246,0.949,7,-5.467,1,0.14,0.00237,0.000243,0.304,0.109,103.478,4,['bemani']
218,2EqxHRkdTPgRfJbdhmgT1f,58,False,282079,0.596,0.354,5,-16.574,0,0.0357,0.000115,0.00366,0.073,0.0427,127.594,4,[]
219,5KgBj14914cz5SirCMvbCm,61,True,135172,0.576,0.816,9,-5.73,1,0.138,0.0111,0.173,0.242,0.33,173.942,4,[]
220,6oofvZ4K8vBHnCT1oKERcd,73,True,145634,0.595,0.588,10,-11.313,1,0.0624,0.507,0.781,0.113,0.518,166.061,4,['sad rap']
221,0exExEyKJnVIwgF8MyHVNP,55,False,216585,0.737,0.523,3,-11.21,1,0.0327,0.674,0.00298,0.103,0.562,123.053,4,['otacore']
222,0UHxkkgI5GfV0XBRA1rqfe,65,False,213983,0.555,0.938,2,-3.854,1,0.0421,0.00588,0.000162,0.15,0.391,86.986,4,[]
223,7DvB3bd4xMTXPM5CJBg1oc,51,False,300733,0.477,0.853,2,-7.67,1,0.0331,0.000385,0.0453,0.101,0.31,160.029,3,[]
224,51qVimnvnf2R9AJLVPybwu,24,False,298524,0.532,0.847,1,-6.257,1,0.033,3.51e-06,0.256,0.289,0.134,122.002,4,"['cyberpunk', 'dark clubbing', 'darksynth', 'synthwave']"
225,3ZE6vaW2qdT5WjTQqjJFcJ,37,False,260408,0.262,0.568,11,-9.733,0,0.0541,0.0259,0.0465,0.0845,0.191,125.54,4,['anime score']
226,0AU0F64vLaYSP9UF4DAiWb,44,False,348169,0.407,0.782,9,-6.927,1,0.036,1.04e-05,0.918,0.261,0.126,175.992,4,[]
227,4BKetvTh5lMcIDlv9tYQgW,50,False,296066,0.669,0.63,11,-4.881,0,0.0416,0.000311,5.36e-06,0.0554,0.661,138.008,4,"['anime score', 'japanese soundtrack']"
228,70WcLtsP0Ye0m2RJkRqvHg,45,False,199480,0.36,0.883,2,-3.334,1,0.0843,3.1e-05,2.98e-06,0.03,0.447,118.787,4,"['j-poprock', 'j-rock', 'japanese emo']"
229,0qKX14YZHptDWiEN0CgxGz,51,False,281106,0.403,0.646,0,-8.19,0,0.0372,0.443,0.000557,0.131,0.418,93.981,4,"['alternative dance', 'electro house', 'electronica', 'filter house']"
230,5ZBgTSvOFSUdAEztGhnF5j,36,False,189705,0.491,0.508,11,-14.013,1,0.0286,0.0949,0.799,0.127,0.374,74.863,4,['otacore']
231,4O1UcKLwZ92kxNTn3u0voN,70,True,154893,0.817,0.859,10,-6.061,0,0.0974,0.209,2.25e-06,0.0975,0.678,130.964,4,['aesthetic rap']
232,4lcbeOoBmw8EjZMAN3NE7x,48,False,201308,0.617,0.844,9,-5.603,0,0.0659,0.000196,1.12e-05,0.176,0.232,107.005,4,"['la indie', 'modern alternative rock', 'modern rock']"
233,67apWlaInbhK7OBNTGdbCr,39,False,202197,0.649,0.939,9,-4.551,0,0.0441,0.013,0.28,0.262,0.589,99.975,4,[]
234,4JQm77wgjurB26nHyDnmbq,47,False,380722,0.568,0.956,6,-5.93,1,0.0734,4.41e-05,0.0142,0.111,0.38,159.987,4,['sound team']
235,6uiaiopJ4h8jqmDZySnMmE,62,True,138000,0.499,0.903,6,-3.275,1,0.0687,0.0129,0.0,0.186,0.664,159.928,4,"['glitchcore', 'hyperpop', 'proto-hyperpop']"
236,7gESuiigF7GFFYIApfUBk5,55,False,308964,0.498,0.989,7,-3.308,1,0.203,0.000277,3.1e-06,0.408,0.171,137.971,4,[]
237,4fu7kFgKu4UazLx7gxCg3B,48,False,190491,0.476,0.839,1,-4.851,1,0.0464,0.0156,1.92e-05,0.0795,0.652,183.026,4,[]
238,5Oyh9x69QS9H4gkk8r4Tns,45,False,333750,0.696,0.948,6,-1.656,0,0.0471,0.0364,0.879,0.112,0.0747,128.005,4,['speedrun']
239,37YdO4XBvGRkQLIimCXf9Q,34,False,208973,0.69,0.481,7,-7.616,1,0.0356,0.275,0.225,0.0824,0.11,99.996,3,[]
241,0LACZ5yc1B7U7CIrVcJ6Fe,53,False,178590,0.633,0.836,3,-3.655,1,0.0498,0.00501,1.26e-06,0.189,0.464,117.989,4,"['indie pop', 'la indie', 'pop']"
242,4O2rRsoSPb5aN7N3tG6Y3v,60,True,267256,0.512,0.636,3,-8.087,1,0.0469,0.113,3.8e-05,0.104,0.312,121.431,4,"['neo mellow', 'pop']"
243,7aDIsG4RJx4THcSEMeM01x,60,False,205286,0.536,0.233,7,-10.272,1,0.0583,0.715,0.0,0.132,0.266,138.756,3,"['alt z', 'electropop', 'la indie', 'pop']"
244,73qMN9bXy7MSPwwGfH3wQr,70,False,284773,0.601,0.406,7,-11.827,1,0.0275,0.622,9.19e-05,0.133,0.232,130.059,3,['pop']
245,1u71gNzUwTjgfYmArCUD0m,55,False,222800,0.465,0.602,10,-9.664,1,0.078,0.806,0.00145,0.101,0.595,159.905,4,"['indie pop', 'modern alternative pop', 'uk pop']"
246,6Uwi2Qk3H7fM4b4W4ExrAp,67,False,305000,0.508,0.417,10,-9.632,1,0.0296,0.77,0.0928,0.0887,0.483,134.944,4,"['indie pop', 'la indie']"
247,7r6aIgwb42np1pHdGcAyd0,50,False,238077,0.235,0.799,1,-4.394,1,0.0411,0.259,0.000701,0.0931,0.0538,149.895,4,['pop']
248,2IOFZdYYkFxEHVz1w34PoL,75,False,259186,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,4,['pop']
249,5vItiIbaaoTxihU8uAlRbq,60,False,193728,0.628,0.524,1,-7.668,1,0.0347,0.103,0.00387,0.111,0.373,118.044,4,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']"
250,5l6hpyTGBK0LAAxgPnqTQL,72,False,266773,0.447,0.592,6,-3.015,0,0.0319,0.0575,4.47e-06,0.13,0.283,78.039,4,"['neo mellow', 'piano rock', 'pop', 'pop rock']"
251,01K4zKU104LyJ8gMb7227B,76,False,258812,0.606,0.377,0,-9.455,1,0.0275,0.817,0.0,0.154,0.446,101.96,4,['pop']
252,0hleGb6WGfySHYr8SmPoIV,58,True,183786,0.606,0.754,2,-3.307,1,0.0899,0.245,0.0,0.125,0.275,90.227,4,"['alt z', 'gen z singer-songwriter', 'pop', 'uk pop']"
253,4grSi0dNb0FbGnlRfbO2Lm,53,False,131095,0.49,0.381,6,-7.494,1,0.0331,0.821,0.0,0.155,0.649,145.233,4,[]
254,30XBkzzcubUJLANeXM4D0C,63,False,187943,0.375,0.133,0,-10.624,0,0.0352,0.651,0.0,0.0695,0.192,131.721,4,"['indie poptimism', 'pop']"
255,4nbQRLAPq202lsQsv9FNwK,63,False,204973,0.535,0.634,10,-5.154,1,0.034,0.224,0.0,0.0989,0.462,81.965,4,"['pop', 'post-teen pop']"
256,5LABCxgmP7DATATIJXOh6n,71,False,253386,0.389,0.537,10,-6.761,1,0.0309,0.2,3.13e-06,0.125,0.383,127.964,5,['pop']
257,5GVPVxgdgTKJFxSxLVIw1A,70,False,245266,0.542,0.299,0,-10.379,1,0.0305,0.817,0.0,0.109,0.274,141.917,4,"['bedroom pop', 'pop']"
258,5dXiKFepHXZktud7z5635H,61,False,234760,0.482,0.43,10,-7.224,1,0.0481,0.763,2.79e-06,0.344,0.113,143.23,4,"['indie pop', 'modern alternative pop', 'uk pop']"
259,5mTNGUXYjJGVyjh3efRFY0,57,False,188133,0.666,0.683,6,-7.181,0,0.0345,0.585,0.00357,0.12,0.439,124.975,4,"['alt z', 'canadian pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']"
260,5gDWsRxpJ2lZAffh5p7K0w,83,False,111626,0.715,0.47,5,-12.638,0,0.0772,0.353,0.0923,0.104,0.426,89.965,4,"['canadian contemporary r&b', 'canadian pop', 'pop']"
261,1QRKeAlaLqJUeCWMBRP20A,70,False,230893,0.463,0.489,2,-7.968,1,0.0288,0.507,0.0,0.165,0.249,140.034,4,['hollywood']
262,6gH2V6XzhDXfTqml6c2w4Z,55,False,155565,0.528,0.824,9,-4.095,1,0.0346,0.016,7.14e-05,0.237,0.609,119.959,4,"['indie pop', 'pop']"
263,03zuGqxMwUFFmCwusq0WKE,69,True,203480,0.519,0.383,7,-7.174,1,0.0495,0.572,0.0,0.124,0.157,144.565,4,"['pop', 'uk pop']"
264,6knYNyQupBIbBxV8TMOMYM,57,False,234184,0.476,0.592,9,-5.283,0,0.029,0.556,0.0,0.281,0.306,87.003,4,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']"
265,1KuVEZR4xuQVNr1KkanAV4,77,False,181960,0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67,4,"['art pop', 'pop']"
266,2tGvwE8GcFKwNdAXMnlbfl,86,True,175933,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,3,['pop']
267,6NriykdkRrjQMZo1sfVYUo,61,False,215626,0.547,0.613,7,-7.577,0,0.0264,0.431,0.0,0.102,0.528,79.011,4,['pop']
269,2BN5ZMErVAhbEroB99b3no,64,False,175534,0.598,0.426,5,-7.659,1,0.0354,0.553,0.0,0.318,0.292,119.922,4,"['australian alternative pop', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']"
270,2uDyv5rw4333xY5obTeByt,69,False,191098,0.616,0.691,9,-6.497,1,0.0621,0.156,0.0,0.177,0.207,124.957,4,['electro house']
271,2nCIE2AVFQ1adRVkocdGOp,64,False,144677,0.706,0.822,0,-4.564,1,0.0486,0.0898,2.78e-05,0.396,0.286,124.035,4,"['dance pop', 'edm', 'electro house', 'melbourne bounce international', 'pop dance', 'pop edm', 'slap house', 'tropical house']"
272,59o6ojGNGJOYiVJSzC6Lsa,55,False,191868,0.683,0.712,11,-6.954,0,0.0528,0.105,1.82e-06,0.21,0.59,91.033,4,"['dance pop', 'pop', 'post-teen pop']"
273,66wF9HWqR8RpQ47tiVQpgx,55,False,191868,0.683,0.712,11,-6.954,0,0.0528,0.105,1.82e-06,0.21,0.59,91.033,4,"['dance pop', 'pop', 'post-teen pop']"
274,6aVXogDmwqAJCrFguyWbKj,66,False,210500,0.543,0.595,11,-8.61,0,0.0477,0.0432,0.000247,0.101,0.338,122.052,4,"['modern rock', 'pop', 'uk pop']"
275,7239dUrfELWFzkSn59s9xi,60,False,213717,0.75,0.584,4,-9.254,1,0.0333,0.0156,0.313,0.0863,0.091,122.973,4,"['edm', 'electro house', 'electropop', 'pop dance', 'pop edm', 'progressive house', 'tropical house']"
276,6PeAgiuOjKx2l95cWcRoh7,51,False,186923,0.571,0.683,4,-4.87,0,0.0402,0.0257,0.000113,0.653,0.406,130.102,4,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']"
277,1KixkQVDUHggZMU9dUobgm,79,False,174760,0.614,0.934,9,-3.709,0,0.07,0.0697,0.0,0.121,0.436,116.001,4,"['dance pop', 'pop']"
278,7gLKUPLGMzPhw90Ara5ZEc,70,True,178124,0.6,0.96,7,-2.396,0,0.0597,0.000707,0.0475,0.381,0.153,128.068,4,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
279,4xFcQGVBVakReaL0OOJiP6,57,False,221220,0.588,0.78,11,-6.102,0,0.0432,0.0333,0.193,0.0728,0.201,127.085,4,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']"
280,7yyYtLNqpXY8zY3TQbc9AK,61,False,184888,0.657,0.714,5,-6.067,1,0.131,0.0296,0.0177,0.259,0.225,128.026,4,"['aussietronica', 'pop dance', 'tropical house']"
281,0i9adAf1xiL0EbOcog6rEo,65,False,161000,0.756,0.807,9,-6.115,1,0.0727,0.0271,2.65e-05,0.143,0.282,120.001,4,[]
282,7Edhy8323TjVAwvtoqujQu,63,False,166075,0.765,0.676,0,-4.169,0,0.0444,0.0394,0.0,0.105,0.561,120.036,4,"['dance pop', 'pop', 'pop dance', 'scandipop', 'tropical house']"
283,6eG4552cwtZ0Fp746KhrVy,38,False,309093,0.757,0.784,9,-6.017,0,0.0546,0.0349,0.00973,0.115,0.361,126.038,4,"['alternative dance', 'electro house', 'electronica', 'filter house']"
284,0XwSUpdrF7nR7hVxbDs7mb,63,False,177800,0.575,0.844,6,-4.89,0,0.072,0.00172,0.0,0.114,0.277,104.914,4,"['australian dance', 'australian pop', 'dance pop', 'pop']"
285,0pnG6sIThf9kp9ebTqn44L,55,True,172721,0.656,0.846,11,-3.769,0,0.0543,0.0252,0.0,0.335,0.413,89.972,4,['romanian pop']
286,2alijxLnR0RCiJ5JvzhDuT,60,True,195453,0.811,0.758,7,-5.638,1,0.0277,0.0773,0.000187,0.0768,0.736,130.028,4,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
287,7KoUk2BFyV8HkocdHMUNTw,72,False,155097,0.923,0.531,11,-7.525,0,0.0481,0.64,0.0174,0.121,0.858,119.985,4,"['dance pop', 'edm', 'german dance', 'pop dance', 'slap house', 'tropical house']"
288,2hZXL9FpkPhwvTGxwcl115,55,False,148500,0.634,0.511,3,-10.843,0,0.0703,0.403,0.0,0.159,0.24,119.989,4,"['alt z', 'slap house', 'traprun']"
